id,artist_name
5AGFNLc9O9rKgGNjeDAXAU,KUTE
0J8mVkYZzYO6viBEmom3NF,Absolution
2NzQK7fJ9HVumD8w8fQQtc,Ghost
5HM2xGPUPPkRG11WtcgsYQ,20th CENTURION
1OKwh8r1NXomBLUo9R7l3E,$uicideboy$
65lbiQftp04tcVfuoFuwMN,O' Lord! I Have My Doubts
6yolz3CkG1fyi4wuqv7W0B,$uicideboy$
4FvVtq7TEhjT6OtRipH3Og,Suppressor (prod. by Vegard)
0KmAbZXpvciiFQJdSwB9S7,The Monitors
70mwQfLCUIQXAgWGeqvU4c,ElDORADO (feat. Pouya & Shakewell)
4fMDJSfqKE9pD1haXXxUCH,Ramirez
4HrtXAUIakMXZRx8L0D6O1,Don't Test Me
2JYxbJRrstRhzpYA96ueVK,Ramirez
5Vl09iHEdXneBvREoM5L3Y,TITANIC
6Q3i1oLE7d36iXRS9Jospd,Juice WRLD
3miaQgRBMqotC4kIT6ljC9,Like A Soccer Mom
79Y2fQStWYfe04RhcMZBU2,Ski Mask The Slump God
213jQbnj3KLzrTm1LZDEQr,MSN Feat. Bones (Prod. Chad Tha Don)
54ODPtmBY0bgljmqLAYzCe,MS MR
35v0JWBGJij1KMTzXfY7os,SunnyDay
2CBCJNcU7dVaoWnflHg0e7,BONES
27dZ6n5KG9wznbxHh6STjg,Ghostface Killers
0L2vm3GFsjryC10AMozTR5,21 Savage
3SLuYFCbkhdIiDOipdxH9z,Overflow
3Z3cKM2frSMv7nboCXImCt,Thee Sacred Souls
2CS6nhb7r249cydhxgiVUC,Drop Out of School
3JIJughUkWCAxJeFKhw8wd,Fat Nick
3D8m4bnPHtRyc6OtdsoKLL,Hennessy & Sailor Moon
6pSGcCDMsXcdSBaklAUBXm,Yung Lean
3aSsxQEzEUAWEXEEHfJmU0,Temple Spray
4NCSOjIFP8a8FX1z7ZT30D,$uicideboy$
0KngufO262EWYQ7MbRBYSX,Rake
7FJ6s9zb9kTTrYmXjeVZzP,Yo Gotti
425wLUhM13ofgtPjeXQATS,Axis
7J2wvTg0GmUj91bGe3sp0U,Esther Dutch
4vF1hGzzpdagSdhWfrEwAl,TimTheToolmanTaylor
591wx5DDm3KVQxk3wGwN70,BONES
12b3f8qrHRiVp9Eu76kiae,Spyro
5KP5qgIFK0pEtz6VDfOx2R,Spyro
4xN8KvTR160ABQXnJ1x8fn,Undecided
3pqq3Z5D7WtYONc85VvAxM,Chris Brown
2niBWE6Vjmz7dPSr1nHpLv,Gucci Gang
5FtP1rdq7CGO1sbSamdU76,Lil Pump
4XPH8tZKpHcapMo9cxtLz4,Boom
2CT5I6xxIEIrGltKBFCHMu,Black Eyed Peas
7C6r7bujxFtTFj1LqtCGAI,Equalizer
2pKAvxDppQSx9Zv0WM1RqW,Denzel Curry
44Tj4Q3SgFIWQjz7M5WFBL,BabyWipe
7a8GCLsDNf8Ydm7K9ljptF,Ski Mask The Slump God
4QhvBAJ4VVVLgVTcVe4uVI,D Rose
5fiIlHptgYjVsaanqUNxi3,GMF Fatboy
1vLK1BA06hUIHP2W2qF1mJ,Crystal City
0EfhChUM7FBQIXShCXAMqS,Magpie Jazz Trio
1LDQNuUI0iO6rTfZ6IqSKf,Na Na Na Na Na (Caught Slippin)
35Q36oZ5JlxEUyyUZ1V3g5,Ramirez
6FPNr4xLUacSd0lk6IVNAd,RIP Trust
6tpVhAXp2UtzGB3tx4r0LA,Night Lovell
3HuOGJ0b0BIBDetqfR0bU6,Say Cheese And Die
3vuXoJvzhhDDQbh1BUsPIK,$uicideboy$
4LZTnrHIrqKbMRByo6cYwq,DRUGS
0IhwoUBWyiTKOUd0kpdaRF,Don Toliver
6agRAyV50zDt8Hikm5qDOm,6 6 6 F O R E V E R (feat. $Uicideboy$)
2n3jceL91dwal2IjV09aqW,$uicideboy$
43jdU1kx5OO1ts9nybmKL7,Take A Step Back
0ZD3opTkzTVo4aBQh4ngEz,Ski Mask The Slump God
6f0CsFarNMeOJK2z3ZNzaV,"Smoked out, Scoped Out"
6B5f8m5RoqxZIDFd7GtJCk,$uicideboy$
3W0sfXw5WGoU3bUrvMziFt,White Iverson
1etSMPNMwoyfV8uI5QpTQm,Post Malone
4ToXgBBbnrcNtRjPFmD1Zi,For The Last Time
7dZQeXj72jf76If49ZM1VG,$uicideboy$
5WYLGeRCiTouiBPRi8hrIU,Hard To Tell
17Y8H2eIZUikJpKaoiNBl6,$uicideboy$
7KzL0YBovzxztMpbvQwBOQ,Styrofoam
2m0nA1E3ox6CxejnkFxWod,$uicideboy$
5uklv8Eew0sXSywU8KNdnN,Congratulations
2MZ5079h65TCyf2dO9zkCC,Post Malone
5W0eBdryDQkJXgWBCK40PZ,Failure by Design
2iUFRMQOy9RXTQthDMmf33,Brand New
3ANfnvH0rPBu7HhIcIyqAf,SeanPaulWasNeverThereToGimmeTheLight
7J89yqLjMZZrgudUA5I7j6,BONES
7irkbI68kKkjMuqfngGnUq,Molly
5XeYveisMlb9hdKZbVUsmO,Sleepy Hallow
36L69LskVtqUZbJNQifBgG,Hate Government
67gNelSqWVe5EY1jWL1JSK,Denzel Curry
2h6eLyTIksXAihpRqcniwY,Stop Torturing Me
3x6nBYjMmt25hQVOALyOoA,Wicca Phase Springs Eternal
4tOfEgJJyKyOMNiQ3B0B57,Autumn Collection
2eX7Nvca9PogJqL15o9yvI,Triple One
0AxKiiatj5JFWWMo1hbNY9,Pump Fake
4UgZnOeNEfXPKOzw2z4SU6,$uicideboy$
6GMKlSgu1XKC5t0s0ekGJp,Heartless
13wiaWUV0Dc40HoWVqOzgS,Kanye West
4X2VSAlRmPALr0V7r7tHZx,Who Dat?
31uvu1q6bNkMddXY60opor,"Tyler, The Creator"
6uMTGOxToUL7byJJeQtGI5,BlackMold
2KQAfUFsB3D0rxHcoagCsZ,BONES
17Bu9FvEBaZWtMfwsdXM89,Goosebumps
2tTG4slRYP0PDeamwXW5Ez,Travis Scott
7C7d8o5hn7cjJHbyx7pnu7,Magazine
50vLZ6t8SqOEz7FnMIXChG,$uicideboy$
1NwTmqeM1EA7ElCVpdRWaS,Qualitech
7gv8BAHoidbRl6J5APLmLX,Shakewell
5RxaeP85sgc0VaoBqJroVw,Wretched (feat. Rozz Dyliams)
4oIneIyPYp2fFg36CCjlYj,Ghostemane
1OeOWFSTYvJ03iap6QGDRz,Treat 'Em Like A Prostitute
59lY1PtWGPiR7BwnuEQ5Cw,$uicideboy$
1N1zx5TAmNMj9Mq7fn4I12,The Human Centipede
7pDwrLzpexxVwbZg6sps9x,Ski Mask The Slump God
6yo2iuvOVQyKt95dTToOtv,King Cobra (Drippin')
3AmRW3BTT86dB6QeW1X2Ud,$uicideboy$
5iBNMJCBFY5R3qE04OibdD,The Mystical Warlock
7tN7aVXhFiGrJn24N9faRf,Ramirez
1F6VtyBAeSSh6FCBzT251f,All Nite (feat. Vince Staples)
3zmgEnm4JkrtdJovkXAMjI,Clams Casino
7xptJMZqWLWKXT0HhnGHW2,Uglier
213kxmW3pl3FPqHsY78yK6,$uicideboy$
2aQOiCqAV1abKf3j0taXgN,Misfortune
4ogvngLDG8OL2TbGlQK3vD,King Yosef
4LuqCeFGNpXAoQeDGbsLDS,Pictures
5AGZ3p64Qps7PYPYlmmDLu,Drugdealer
1jDHT5vTKnifXiHoMfHqiQ,On the Floor (feat. Lil Peep)
2k362CweJfZUZr69CMjVUP,Yunggoth?
5MI6Wi8LwFCaa9o4tZ7gP8,Brooklyn (feat. Black Smurf)
6QlkJEp3MYi6Fnf0J0dR99,$uicideboy$
2VcHB1Ti0gJ8PRtjoEFf6k,Killamonjaro
7o8RKbrXjsqdEWg331HLki,KILLY
0tR7e7cp6jYOd1MIXozkJk,Look At Me!
2JJf0QwYjjxAYDJ60SGeBl,XXXTENTACION
5MQvwZlxekwIioiLDYvrIO,TheRoadLessTraveled
0OCDedhL8aG9PvJFTFjl7M,BONES
7oucyq0A4pHoNVWWJcCYFO,FUCK
4kj2ewCFG8aHwtvBlZgjKV,XXXTENTACION
6WKCe8bbNMxQ0Lmz48o2ol,Bad Side
7nvLZvKMnmIirc6lWoMwtS,iyla
74JUJXYmGoOsilmcX3voiT,TheDeadMansTrunk
6dS6QaSJZ7ewl4wKr5OvFT,BONES
48sThic5XtA6hIyoiegQuy,DeletedScenes
4OfkkVn6dtbOH9OH3aDEN6,BONES
30suAit15OPqmaGT5lZoLl,"New Chains, Same Shackles"
7BKtGW8a2WDrLxnLzIpgwX,$uicideboy$
5hUCLcb1ohuPyXRxloONwA,Planting The Roots Only To Fall Out The Tree
5Myu0skLk4pD4DgAsEZqW0,$uicideboy$
1PibzSxbxdP40mZh12qeFY,Scrubs (feat. Shakewell)
60wpEXeZaRsGI0S6K2GcCs,Pouya
6JZvK0NAUdCErTdBKvUrqO,2 Step
4o9WE9p98ZnKXUzXkl9iDF,Ramirez
4DjI1G3nc0VmtKYUyC0fYh,Sarcophagus (feat. $Uicideboy$)
2oK36kEDTMM9swmK3I0ebV,Ramirez
1jlpE1njjkMr8IklEMKAZY,Flex Like Ouu
3ywfPWYNsbb05qxvO46Kas,Lil Pump
2DFqOso8Qsphz3eWKIpbpt,T.R.U. (Totally Rotten Underground)
3joCfQaNHoW7xrh7dImwiN,$uicideboy$
5IgneUez1X82myw2YyMqpf,Creepin' N Lurkin'
7fx14I4hhRPbjNXRzL5PMt,Bill $Aber
0RIpVZsgki04yANWXINnKi,ArtVandelay
5YJ3gbeJLGoXKow07r2Zec,BONES
1rtJ0ceGB7UVuvub8xn1zR,Sleep Walk
4Voan3cTPcKS1yIocybGgd,Deftones
4wz51S1ftWTeM8mnW7IjGI,She Only Pop It If the Molyneux
0oU04A1iCsqklEJfQGHwX8,Iceberg Black
1UvNT3TmhQVB2jxbmkxRej,Black Beatles
6lbBH2zVjMFO4tzzhtylip,Rae Sremmurd
5OpRc0YrEa8oSuU8AeG6my,Middle of the Mall
3WAXx3PaoZ54PHtbsk8KC5,Fat Nick
1AN1JWg3kcjFPPV5CJTBEq,Elysian Fields
4qu5oCfkJOZ9p5gTsYTIQq,$uicideboy$
7lXBmZ34e0wpn9LKgOCy75,I Want To Believe
2emYCTqE60lI5D7atS8fgc,$uicideboy$
6N0kYgoWhUhumc7IQ5otxZ,Energy
1orKDFltwr4BFFvt6m9so4,Drake
7xQGuSAJBWLYziIeUTsjUW,MFG (feat. Ramirez)
6BWjy4BEMpbEzgwJm1637h,Pouya
5vU8zuTp3cUi4XMRKn8ucR,CutToTheChase
6s2ivM00X6qtZWP9RIRFMJ,BONES
1fD9CUbyVKQdfBYtEJ3m2h,Sick & Tired
1r3dIlrJgbGYmRh3mrzwNe,ilyTOMMY
1R3qWOKVtePIpfFYSuPwem,Do You Believe In God?
5mvAswQzub6qNAZyUVZAaS,$uicideboy$
3MPI9mFL54sBQXgJuMz0dR,Soil (Prod. by Vegard Veslelia)
1RVqtCWqvDPTSmNTs74xCp,Soil
6FiCbSZKnHidw5pCYXPW9w,$outh $ide $uicide
2AZUkmQSHPxSkD003GqdsX,$uicideboy$
5NAUZQSB0ofgyqJiHvYxE4,Secret Boy
1A3gPaAOrXmpYg5K8anfbD,Wicca Phase Springs Eternal
71kwq4Fw03VPw9FvDvmrv0,DJ Khaled
3DL1U6Bc9Y6VUPSiugHlTg,DJ Khaled
2IMKdGbWZU6JJF3Kufs3mR,Oh
3xzq4gSfMpCSC1ICmQlSXC,Adele
38cRwtCeP8G3UpvCiEXQxB,This Year
6aCtZW43MQi411qTbEuznz,The Mountain Goats
5nhKTXNuUK9gYaHIfGRSdC,praisethedevil
6n7bYVgpJxoRaYDFaLZlJq,$uicideboy$
6fi9HvQLCpBrelIfzCNM3B,Wwaavvyy
4aTF9Z1g7BWedmuWJq2wCq,Oliver Francis
3vD6j5Eh2qPR1CwtmoWHqQ,October
3SUJGNx5oeSdiqVoyszJ1T,girl in red
0jnnSR3Xjaf2ItDeSuGudG,Avatar
6NRiWcLGvdnXp94uadFdLh,Lil Loaded
79fspqGOIP7FInu1elXhVX,Lacombe (feat. Black Smurf)
2Sis5HL6eX0z50Jmy8cYRt,Black Smurf
6s1osSosxw2EYDdxITwemb,Stop Calling Us Horrorcore
0HJMPuh2I9QZvlWKEe5tY1,$uicideboy$
0pquy1pmIJp7CBPTjrVInL,Maggots
1UWieJDhSDZVKIVLF9XgJt,Ashnikko
74wCLSbaeqdKYjsPycSP4s,Cherry P.I.E.
0Umyf0z4lLJbnM7DGzyTfr,$uicideboy$
5QTKooEvwEXuXJfc1bPJ61,Ultimate
43uRvf30Rvwmtychs0kM7g,Denzel Curry
2AjZUopivF7YTy6d7EYl8L,PeteyPablo
3eL9O1uwlC3g12vrLiGZFW,BONES
0MtvmJW8RCjs6j3MOyavHL,Energy 2 (feat. Germ & Shakewell)
3Y2zeONBAB9ECIWi1O9iWR,Pouya
200NBSoWbdGVyucC1yjBE2,Fuckthepopulation
3KMFdr3gOum27wl0ahZG4Y,$uicideboy$
1XIAw9Ksect1iy7Cjkjv2D,Jeffer Drive
1efaNOKQVHof1w74x83RHu,$uicideboy$
4YGkVz5SE9p7I4jO2sS5nH,GladWeHaveAnUnderstanding (Prod. by Dylan Brady)
5oDN885IUg6GBhjYO4Uguq,The Wanted
5s9DsqKPNVU6TeP1yT3eNm,Terminal Sex
6tTp6MhRDqNXuBjm631ORA,Shakewell
4VLCWy9e7XvlitpKvp6efK,Here We Go Again
2MkiJ1L1yGcFGi0o6azLUX,Oliver Tree
3uNxAnCEZ12rSH953QguLy,Cold Turkey
01PEOPCuzG5bYVNdPWbbP1,$uicideboy$
75GbDydkgMJiSOIZ4Ea4j6,"Fat Hoes (feat. SDot Braddy, Germ & $uicideBoy$)"
3i0CTZmifPahTx3CSIx3LF,Pouya
5fr0ocIee7TpDCRWaK0002,Leave Your Things Behind II
3rqZAQFmWzfrd4ekknT5F5,$uicideboy$
0uMZbmAAgOhdMrv25iPEH6,NonPasteurized
57jxJ8QLh3BBXI67wM27CG,BONES
0JGqQuf2rqzz5dK36HpIPo,275 $uicide
0QTKCUv1scqu38EMXbjeji,$uicideboy$
6NRA55pf9WHoneLfgu7IZ0,Pentacles (feat. Omen Xiii & Killstation)
4TfX7xUOHyjPpN3xVXJElV,Ghostemane
7INPri6aQgbyh5uNgu8349,West End (feat. Germ)
75nzTuMlMW0l58QUhmEbk5,Pet Shop Boys
3zksvlEHqNEpFGVt2JRhgq,Cholesterol
0vL19bSPPBOsVJbuPtXfeD,BONES
7uwjxO63Rcg2v959VcbGUr,Biodegradable
0Q50jjSRPjZz0mQNbiPJmc,BONES
7bgm7BtKzJTW2ViBkX4abh,Wulf Takahashi
64F0tid5vwapfuC4ERAHyA,Xavier Wulf
7fcoBqRCGg94NRkS169DDR,A Girl Named Drool And A Pack of Kools
5r5EfBT9l3i1LtILgQMlhv,$uicideboy$
5aZR3IosIEGuu7TqIp55iO,Kill Yourself - Part II
2BQnMOXvfNzUIahjrTE9Jd,$uicideboy$
1ZaogsjrClzXIxcyUjgRB5,Doozy
7vATuVTsvj0ponCsuj32zL,Token
2VbYuK1fymF1PuCzWG1CUe,Corduroy
1q6X5YNhvKpAattsBVH4Lo,Rex Orange County
58JCjtpkCkhmCMhAUMcDgc,Consanguinity
6vxc7T9pPLqVRDyBZSRt5W,Killstation
11a8PPHFzPZmOtclLh7NFm,PleaseHangUpAndTryAgain
35iARLgHLInZ0ITV3nRX1O,BONES
7tsfsHrTmUNSstEKDNHVgc,"MyHeadHurt,INeedToLieDown"
648pkipmFFGclYXCVQvahv,BONES
3ixpBn8q20rqHWvQwKBkJW,Gluttony
1Px9sMcAPfAlxCaBTNriZc,$uicideboy$
1rVBKbWN5VNdl8bap51t3l,Rag Round My Skull
6rETh0ncEzyV5WGZQZ8R7i,$uicideboy$
7HPOmEZv7Y1emryWP6IaLH,TheCurseOfTheGhost
79ZOuQjYlLT3xfJNPeYEQh,BONES
6a8k1xs5olQTV2ap719yzB,ICanSeeMyHouseFromHere
3wVfNmYhNlDfDARxdkYDmm,BONES
0Xrlz6Got0NaBNyVj9hnC3,Lights on Paper
3riXqWf7Ah7LS0oHn3DrhB,Wicca Phase Springs Eternal
14HhvEQb0Cydj2PeqSK59v,RightOnSchedule (Prod. by Stereoryze)
1u9sgryAkJv3ipPMfQZXUI,Brandi Carlile
3J0RQhXii0HC5awqObLBEq,Rocks
6vJb9HtdAThwWJii71HR0w,Post Malone
5tSJA3rBjcx5dIhWFullpd,Trash
1Vp5khHGVnyNTAJZ0FOrzb,Korn
4LcoXlIU9zZkkzLL57sZyG,Soul Doubt
3gZOCxPnF64GlOW4SAQysA,$uicideboy$
38KsBKlhSC8YwhUxzPOjnk,Ice Age
1dyrJ1gS0pHpLAb43iVc2b,Denzel Curry
5GVY5AEiK3hrs0jHVS1ElK,TheArtOfCremation
5I1k0pSQ3HZyAeaHRLnNVZ,BONES
3W2wtexHscJpRpDk4TkImK,#1 Stunna
0kdOP1fzdJWgsWJUVdu1nU,$uicideboy$
0GnMnn8lGolr7piYTxkpIX,WhiteLinenSheets
5RNAxLiFweKXDOCHXA9XRQ,BONES
2gQdEvV6sdAvninypmPaAn,TheHandOfTheWitch
1whDZPQyzSU7mZQGWiVBHi,BONES
0SLtzHK1NSiXDnqjufVRN3,Knotty Head
66QksBJoinRm6MjzpMChWj,Denzel Curry
3tlTiN0lZQVcvcWxa9KGpv,TimeshareCondominium
6aioGhPW3HU6ovbGNqvTQx,BONES
5ftnAO5e0GBrzyJgxKPNWj,Champion of Death
1adlfcbSW3sZ6tFWk62fOV,$uicideboy$
1Lxrlp3eByX1d1MsuxlXE2,Who That Be
3PVdMaLPBPBqjara8kqsSL,Rich Brian
2QvyGma8gBshSJAJHGi4Bh,Hunnit Hunnit (feat. Fat Nick)
0YbtY1IFe5CFEVkBgnY940,Pouya
354OvJxqSxt9joW00GmoTO,YouCanTellALotAboutAManByTheNeckOfHisShirt
6z2FLhAnqUTKd0EegXdZaw,BONES
7Irddy7xvL7vUBOXditLIT,HeartagramAdios
09NoCoAN9ez6Ees4oaG2rz,BONES
6pwvc7JCqn8vFKzYVoYduP,Lucky Me
7LTS2qBFXb3q1eyHMv93gj,$uicideboy$
74XyjmGzj9vzii69iWiaBC,HeavyFog
43JltL1Sno0XJu97qmnUDi,BONES
4jkp2uKejekPuqpM2Fp8M7,Maple Syrup
1OuC9eoSy7w5XuwbK5GIJ1,The Backseat Lovers
6mc1qIKIdiMSefe2PfPxIl,Ultimate $uicide
3xM1pfez7CBOCBp2XUIEcG,$uicideboy$
6RQ99taMvpNBIhFy3HKrbd,Calcium
2KuEYfFftA7y1VbR4s2a9m,Ecco2k
5XIQA7oxSrJGcaa1XSo6Qp,Sarcophagus III
2aanwQBC5xbfYV0fnHMmY3,$uicideboy$
6zcicpr8OKns6iR7unKZNU,GrandfathersRing
0zCgWGmDF0aih5qexATyBn,BONES
4GFF8KTXPeL3Omy31aD8A4,West End
4jQdD7SuEB9evpBL3brmbC,Pet Shop Boys
3maqY8XwtNEzFbMZymWLrD,MineralWashed
1TLMW1eQ3pyemKwRMuUyAX,BONES
68RSk7ILzQuvsKxrKxXMCT,LayMeInTheRiver
24jw9pb5jfK5S5vYFbFibw,BONES
3ZIp6D4cTfhwTuabzSLqua,41
25JmryhKw8QFFPiOjIHpn5,TaTa
7bq8CYbwIjf9ju7nIsSEMX,Half Bae (feat. Pouya)
49MRVG2GgjEyEtnceefp4s,Robb Bank$
22CroaiQYKUixBq2qW6ZBa,Shoot the 3
7ugdxadgQDHBhrFjF7qcGS,Yung Simmie
1ScHZfMjq9g0JI76FZ19Aw,YourMusicSucksAndYouLookLikeADickhead
18cmVQUpgGgIEkj5PqlmmS,BONES
3KCH2OZJfUG9KUmoTbJBLC,Ghosttown
6Oelrwu8DiOeGQ2NuxVtxd,Yung Lean
74qjfniIC8IcZp0eoZnUfy,Muddy Blunts
0D6JDebKF7MIFXMXnUrec2,$uicideboy$
5qAWdile6xrEs9R06YQL6l,AmericanBeauty
4Fodsx3f7AxrIKqGoNM1nB,BONES
5nweqVzFq7GHQrAijNGwf1,Hoover
1pkoBk0Uz6v4gj5it6WaHe,Yung Lean
5dsOphFXurnsNZxnAWKSgj,WhereTheTreesMeetTheFreeway
379iLUtbe9RsHHxq5EXgQW,BONES
0oPke0ZfXuP5ruyAgvzYaY,Concept Nothing
0kOSnJH0xh5GR64v2Sno7c,Night Lovell
5gl7PhMrTDpyDrIsEiFWj0,PaleEarnhardt
1SPAAcVxThUL5doDIHJn5z,BONES
1PGF3jcIhboHyvLIxyA0Xy,DeadBoy
18Tv7A5AthfURjyKp9Lb5L,REDZED
0DkSuMjAvY4Cc6XbvzxkQs,Money Longer
2Xzxvlp6aA15StGFvCoxDK,Lil Uzi Vert
0qP06zkzLB9Y9ddWWpxYAg,Snow
6RbRjm8NBISaJMfgi7BoVx,Øneheart
0Ch7k5zJz6JnhsP196XMA1,Ginseng Strip 2002
4g2tycZyDCsspHib4ifBot,Yung Lean
2MKznt3SBUurI2dhGBhgKG,Dead Batteries
0GpHpTBnQ1VZdlfyBGeoKr,$uicideboy$
7in64eGZcfSb6Ag9modv0f,BombsInTheLunchroom
7pR6pkqITDQSGhSJOzRjWh,BONES
1xWbHRmEAvMXT9nnUtRJM8,Into Dust
5Qt9JOhdYDkH30Qi8SRS1e,Mazzy Star
5W5qZHebC8ncoKusNGcfpn,IfYouHadAZuneIHateYou
5Vh9ObRtwoIksf0fsTwxrm,BONES
6obSm3XyX5YhoGntZ08FIV,SeeMeAfterClass
1RL3FJflxMXmdgfRdUnFmz,BONES
5T3iduoEeqEYEoBJuFI1Lz,Virus
1XxFZAqCKkM7QtMPT4jw1S,KLOUD
1qU1wBf6jKgfVbesMTUw7Y,HauntedHouse
02lwZTQIu3Zjh7xCj9oGHB,BONES
7gNp5Ur04lMe0jJFcFBB21,Leprosy
2uEWVG3n4JrpT6DCWW2uGY,Ghostemane
58c0onYx49q2paUJ6VBc9K,LinksysBroadbandRouter
7zSGKAncFa0CeZ5N6ZQqNm,BONES
3gBIRQV3NDQkacYSBis5Gc,(BONUS) Coinstar (Prod. by Fleece)
07JGKKg1shGsI9x17yo6jF,Pleasing Poet
5jam9n5zndfst3Zw2dwpmX,Diamonds
7BbdUrGhfTVSU7xWGQwZ66,Rihanna
4gh0R5g4OAYNYxN2c3SoLJ,Converting...
5II9OOcTC1LUsEsSqAljzX,$uicideboy$
6yt6XJth60ECbKDiidCZDQ,Thunder Man
7a1NQysQEr9RVwCjZMz3Tn,Xavier Wulf
4HiVLmSQ9K52NuBQwT9Zze,Slenderman
6sz3CQZAXixBlTcDg3Lwfk,$uicideboy$
3IgjZRkRFAWflrCxRimOoL,Dirt
3PfvRBNy3J23eLxDp5iZd4,Jason Aldean
5aJwjrN69856bFEfBlAdSo,1968
5o7ZDvfOry1MNhNLBOJulo,Turnpike Troubadours
0wSeKnsDMgtHG4NoPEB1HK,Sixteen
3XWgS0nkL0XI5Fvm6wrleH,Thomas Rhett
2KmFKaUoWcteeDobI68uka,Sixteen
3PcrNUFsSYnkJJNE6roBKl,Thomas Rhett
2IfMkjVuxpKiSWhmVDYn3p,314 (feat. Night Lovell)
36gmehPRUortY6l0bO4DUX,Dylan Brady
6CZpEC9kyyCJWWZKPnviXY,OrderWhatYouWantIWillTakeThePepperonisOff
22ppDLzoxyPe28QPZnuTHG,BONES
6gcopravayFoqn40l3XHu6,5:00:00 am
5VphpldmtVyZH6S8RpHWLT,LSP
4Xs3odCTFE1TNu0ETX4Gr5,Bitch I'm Lugubrious
3Bo3lNVQTtZYMCoItX8dKW,Lil Ugly Mane
1DZJ2pdhbUDTUVG2IcAXNB,Prince Tulip
7wPHEEGn0rWMZEDrDcOaDa,$uicideboy$
2Vc6NJ9PW9gD9q343XFRKx,KeepTellingYourselfThat (Prod. by Vegard Veslelia)
00RaykzZO1vFk3eSSxHYHV,NENA B
6XJjKfeDAouwMvXxSlRvez,Tempo (Prod. by Eric Dingus)
2ooF4088y5L72c4YTEJQoB,Lil Shine
1ZNVczQsUBA64aWhvWqaap,Exe
3STThGLjuFSaoseZvWupmx,Black Smurf
6FedDqs2oWhq77ju6CzYqC,We Up
4s4y5IKiOKG0Az0kUt9rSR,50 Cent
7t2eWdGWBTAxaXxaGqq9ts,NoShirt
1xw3s0E9MNtRftzYFQrdqt,BONES
3er7NHWboyZoPFwFu1VZuq,AutumnLeaves
3sdYpdTTn4fdfu4cyisnt0,BONES
7Hvy3mngoXxYsdVVUvtO6R,Throw Dem Gunz
0rUYDEctGqoeLm9vnOiAX5,Lil Ugly Mane
4zXsEmVunYSM60wSWnvqgM,Mud
1upYFcTFgMr8LvyB69X45i,Miley Cyrus
1c0T0RGl3eF6GDZQyFvp1Q,Threatz
4RsWA8YFk3Yp8aVV9loOlL,Denzel Curry
2gQYziDV5cSTRSqr6akzi5,Ugly
4iO6aCCNBAN2TGTD5JYIiq,$uicideboy$
3BYY2756aaf3cCfrqaVRAt,Sodium
23sFDCjLKbzMu0SWqGZsFf,BONES
7aayLkoDFs4CLdi6zUNph1,Grayscale
183y4YI42NDVnCHha7BuMt,$uicideboy$
5hOnCHMwQdXOd4qfAWEhKP,30DayFreeTrial
08TvXzt1TIVVQyIoQphndN,BONES
7dtUtioLqJbs2u4vse0zSj,ReturnOfThePimp
7x9t8sWftdbBLiDYlREo3w,d0puu
1RPXpk7oHjhEVvNSDtHruZ,BrokenTrees
7Cq27Qc3WRyQ3ddwVslpVZ,BONES
07miQb315ezd5obb3PPzQB,PaidProgramming
3xPmq4xcdWtAPm4uUO0yUo,BONES
0wxwXyrJYHyGUKlBaCIhgp,Psycho Pass
6JimmzwlVw4ainr76Z01lJ,Xavier Wulf
3VUZLAnE17QSUJAzYxgVb1,DeathMetal
4Mb378wKgjcUTa0jdx4g8D,BONES
3IIArPxV2jUXk2zTKbzCVx,TroubledYouth
0WufBpRH9k4U6OcZuUmjhu,BONES
5oo7lrBwuD4dVfJbBLyVyI,RampartRange
6uDrRADAoejyyOLXbf2hdq,BONES
2GFcIW9RM5nlKBPDWmW5en,5EasyPayments
2aLsUUsYoLdr5CaW0imYtn,BONES
5uLo7y0iqCzWEiox6aKJ24,TheWhiteWitch
5HEm9RTM8fIuzKa1RBj6xZ,BONES
3A4TIpLeMng0Nn0N7yre4g,JonathanTaylorThomas
77K6QCwUoVOPPWf4al8WME,BONES
16iPlwcdE4o5N8pEax66AE,Nightmare
2jbk4xLjB2FVXw8678nh7X,Avenged Sevenfold
4YBR9F76hT40fVDfzrcOth,Pontiac Sunfire
5fcYKtJMNTiBltDsT7SpzA,$uicideboy$
2L5R5nruXzIwXJhoF8zSt8,Cemetery Blunts
5Kr7QGT13qHpZH4IqnuaUc,Jay Watson
2XH2w3lHRhbZ9D5lUjVVRC,DeadInDesignerClothes
3PLHEJsJTGsDg2ExhxZetY,BONES
59zncIhxSaZdqnOaU0z2cM,Moshpits
4nXn1iXBvwKEuHmMJgmx6m,BONES
0EKbMWOt2ZwdEcqgRpLHaC,MyFavoriteColorIsRain
7hf89cT5FEmLV5E9fjrjG7,BONES
6Hdx6kABwuNPpGSdvkoR9j,Cut
18khWfihjYxrwGv6JwiO9x,Shinedown
2QvvPor8hQOUlK5zB3FVMW,Blue Suede
5IlnmN5Hs9kvRsbP6pyejP,Elvis Presley
54qot29avDeUlRliD1TRiT,LimitedEdition
7eOfzMzmfzmEw84bWzRU8m,BONES
6Js9pKLTyVw7xZQ1MIjkVo,Corpse
3NJtma97ZGXTUaLBj6WgQB,CORPSE
2qe8pu3kqgs0I45f6fLeFw,Klebold
1acDrMQ6p6dm9DLrEG1lA7,BONES
5rI9MIK4ZpNA0ltqqdhIva,WhereTheSidewalkEnds
